ans_id,V00116092019,V00216092019,V00216092019_o,V00316092019,V00416092019,V00516092019,V00516092019_o,V00616092019,V00716092019,V00716092019_o,ID,Geslacht,Geboren,Leeftijd,Leeftijd7,Leeftijd3N,postcode,Gemeente,Arrondissement,Provincie,Nielsen,REGIO,Taalregime,Kieskring,Urban2,Urban4,Urban5,CIM_New_Habitat,CIM_Stedelijk_Leefcomplex,Zender,Diploma,Diploma3,Diploma2,Beroep,Soc_groep,soc_groep2,Burgerlijke_Stand,Burgerlijke_Stand2,Kinderen,Kinderen2,V010,V011,V012,V013,V014,Migratie,Politiek_stem,Politiek_stem2,Politiek_stem3,Politiek_interesse,Politiek_interesse2,Kennis_actualiteit,Kennis_actualiteit2,VRT_NWS,Nieuwsvolger,V015_1,V015_2,V015_3,V015_4,V015_5,V015_6,V015_7,V015_8,V016_1,V016_2,V016_3,V016_4,V016_5,V016_6,V016_7,V016_8,V016_9,V016_10,V016_11,V017_1,V017_2,V017_3,V017_4,V017_5,V017_6,V017_7,V017_8,V018_1,V018_2,V018_3,V018_4,V018_5,V019_1,V019_2,Type_nieuwskijker,V019_3,V019_4,V019_5,V019_6,V020_1,V020_2,V020_3,V020_4,V020_5,V020_6,V020_7,V021_1,V021_2,V021_3,V021_4,V021_5,V023_1,V023_2,V023_3,V023_4,V023_5,V023_6,V023_7,V023_8,V023_9,Weging,V001,V003,V004,V004C,V006
695,Eerder interessant,"Wie leverde de drone,waarom een oorlog met Jemen",niet aangevinkt,Heel interessant,Eerder goed,Waarom te veel controle door jan en alleman,niet aangevinkt,Eerder interessant,"Waarom is de esigaret gekomen, waarschijnlijk om dezelfde reden als de  sigaret GELD!!!!",niet aangevinkt,755,Man,1938,81,75+,55+,2930,Brasschaat,Antwerpen,Antwerpen,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Antwerpen,verstedelijkt,5 grote centra,Randstad,Antwerpen (GCA ),Antwerpen randstad,ATV,Hoger middelbaar technisch onderwijs (TSO),Hoger secundair,Hoogstens hoger secundair,(Brug)gepensioneerd,5,5-8,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,N-VA,N-VA,Rechts,Eerder wel geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Dagelijks,Nooit,Nooit,Nooit,Nooit,Dagelijks,Dagelijks,Nooit,Dagelijks,Nooit,Dagelijks,Minstens wekelijks,Dagelijks,Minstens wekelijks,Dagelijks,Nooit,Nooit,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Dagelijks,Minstens wekelijks,Minstens maandelijks,Nooit,Minstens wekelijks,Dagelijks,Rest,Minstens maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Een paar keer per week,Nooit,Minstens wekelijks,Nooit,Nooit,Nooit,Eerder niet belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,0.5558418761801736,Interessant,Interessant,Goed,Goed,Interessant
684,Eerder interessant,,Aangevinkt,Heel interessant,Heel goed,,Aangevinkt,Eerder interessant,Geen. Niet roken is het beste.,niet aangevinkt,741,Man,1943,76,75+,55+,2830,Willebroek,Mechelen,Antwerpen,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Antwerpen,landelijk,kleine lokaliteiten,Buitenwijk,kleine lokaliteiten Vlaanderen (PLF),Antwerpen slaapstad,RTV Mechelen,Hoger middelbaar technisch onderwijs (TSO),Hoger secundair,Hoogstens hoger secundair,(Brug)gepensioneerd,5,5-8,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,N-VA,N-VA,Rechts,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Minstens maandelijks,Minstens maandelijks,Dagelijks,Nooit,Minstens maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Nooit,Nooit,Nooit,Dagelijks,Dagelijks,Dagelijks,Minder dan maandelijks,Minstens maandelijks,Dagelijks,Dagelijks,Rest,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Eerder wel belangrijk,Helemaal niet belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Heel erg belangrijk,Eerder wel belangrijk,0.5558418761801736,Interessant,Interessant,Goed,Goed,Interessant
705,Eerder interessant,,Aangevinkt,Heel interessant,Heel goed,,Aangevinkt,Heel interessant,kan men geen totaal verbod opleggen op het gebruik ervan ?,niet aangevinkt,767,Man,1930,89,75+,55+,1982,Zemst,Halle-Vilvoorde,Vlaams-Brabant,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,BHV,landelijk,landelijk,Slaapstad,landelijk Vlaanderen (CRF),Brussel buitenwijk,Ring TV,Hoger middelbaar onderwijs (ASO),Hoger secundair,Hoogstens hoger secundair,(Brug)gepensioneerd,4,1-4,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,N-VA,N-VA,Rechts,Eerder wel geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens maandelijks,Nooit,Dagelijks,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Dagelijks,Nooit,Dagelijks,Minstens wekelijks,Dagelijks,Minstens wekelijks,Minder dan maandelijks,Dagelijks,Minstens wekelijks,Rest,Minstens wekelijks,Minstens wekelijks,Nooit,Nooit,Een paar keer per dag,Nooit,Nooit,Nooit,Nooit,Nooit,Een paar keer per dag,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,0.49606455089887874,Interessant,Interessant,Goed,Goed,Interessant
468,Heel interessant,Hoe is het mogelijk dat een land dat zoveel uitgeeft aan wapens niet voorzien is op zoiets,niet aangevinkt,Heel interessant,Helemaal niet goed,Er gebeuren al genoeg ongelukken zonder daarbij nog extra rizico's te nemen,niet aangevinkt,Eerder niet interessant,Ze stinken allen afschuwelijk die dampers.,niet aangevinkt,509,Man,1938,81,75+,55+,2050,Antwerpen,Antwerpen,Antwerpen,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Antwerpen,verstedelijkt,5 grote centra,Kernstad,Antwerpen (GCA ),Antwerpen kernstad,ATV,Hoger middelbaar beroepsonderwijs (BSO),Hoger secundair,Hoogstens hoger secundair,(Brug)gepensioneerd,5,5-8,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,"Ja, mijn moeder",99999,Hongarije,Wel,N-VA,N-VA,Rechts,Eerder wel geïnteresseerd,Interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Dagelijks,Nooit,Dagelijks,Nooit,Dagelijks,Dagelijks,Nooit,Dagelijks,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Minder dan maandelijks,Dagelijks,Minstens wekelijks,Minstens maandelijks,Dagelijks,Minder dan maandelijks,VTM,Nooit,Nooit,Nooit,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,1.3051829434418503,Interessant,Interessant,Niet goed,Niet goed,Niet interessant
133,Eerder interessant,"Wie, wie??",niet aangevinkt,Eerder interessant,Eerder goed,,Aangevinkt,Heel interessant,"Als enkele smaken slecht zijn voor de gezondheid , waarom dan diegene die naar tabak smaken dan toelaten?  Misschien om toch nog wat taksen en accijns binnen te krijgen??
Belachelijk . Die roker doet dat toch vrijwillig . Hij moet dat toch niet.",niet aangevinkt,146,Man,1939,80,75+,55+,2830,Willebroek,Mechelen,Antwerpen,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Antwerpen,landelijk,kleine lokaliteiten,Buitenwijk,kleine lokaliteiten Vlaanderen (PLF),Antwerpen slaapstad,RTV Mechelen,Hoger middelbaar technisch onderwijs (TSO),Hoger secundair,Hoogstens hoger secundair,(Brug)gepensioneerd,5,5-8,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Vlaams Belang,Vlaams Belang,Rechts,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Dagelijks,Nooit,Dagelijks,Dagelijks,Nooit,Dagelijks,Dagelijks,Nooit,Nooit,Dagelijks,Nooit,Nooit,Minstens wekelijks,Nooit,Minstens wekelijks,Nooit,Dagelijks,Dagelijks,Dagelijks,Minder dan maandelijks,Nooit,Dagelijks,Dagelijks,Rest,Dagelijks,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Een paar keer per dag,Nooit,Dagelijks,Nooit,Nooit,Nooit,Helemaal niet belangrijk,Helemaal niet belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,0.6091630737791993,Interessant,Interessant,Goed,Goed,Interessant
1002,Heel interessant,wat doet het met de prijs aan de pomp,niet aangevinkt,Eerder interessant,Eerder goed,,Aangevinkt,Heel interessant,,Aangevinkt,1092,Man,1944,75,75+,55+,9340,Lede,Aalst,Oost-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,Oost-Vlaanderen,landelijk,kleine lokaliteiten,Buitenwijk,kleine lokaliteiten Vlaanderen (PLF),Brussel slaapstad,TV Oost,Hoger middelbaar technisch onderwijs (TSO),Hoger secundair,Hoogstens hoger secundair,(Brug)gepensioneerd,5,5-8,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Vlaams Belang,Vlaams Belang,Rechts,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Dagelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Dagelijks,Dagelijks,Minder dan maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minder dan maandelijks,Dagelijks,Minstens maandelijks,Minstens maandelijks,Minstens maandelijks,Minstens wekelijks,Minder dan maandelijks,Dagelijks,Dagelijks,Minstens wekelijks,Dagelijks,Minstens wekelijks,Minstens wekelijks,Dagelijks,Dagelijks,Rest,Dagelijks,Minder dan maandelijks,Dagelijks,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Eerder niet belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,0.5985858818151824,Interessant,Interessant,Goed,Goed,Interessant
135,Eerder niet interessant,,Aangevinkt,Weet niet/geen mening,Weet niet/geen mening,,Aangevinkt,Eerder niet interessant,,Aangevinkt,148,Man,1936,83,75+,55+,1702,Dilbeek,Halle-Vilvoorde,Vlaams-Brabant,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,BHV,verstedelijkt,5 grote centra,Randstad,Brussel (GCB),Brussel randstad,Ring TV,Hoger middelbaar onderwijs (ASO),Hoger secundair,Hoogstens hoger secundair,(Brug)gepensioneerd,4,1-4,"Ik heb een partner, maar woon hier niet mee samen",Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Ik weet het niet,,,Weet niet/Geen mening,Geen mening,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Minstens wekelijks,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Dagelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Nooit,Minder dan maandelijks,Minder dan maandelijks,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Dagelijks,Dagelijks,Dagelijks,Dagelijks,Minstens wekelijks,Dagelijks,Dagelijks,Rest,Dagelijks,Dagelijks,Minder dan maandelijks,Minstens maandelijks,Een paar keer per dag,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,0.21031148802697403,Niet interessant,Geen mening,Geen mening,Geen mening,Niet interessant
843,Heel interessant,Invloed op bevoorrading en prijs olie,niet aangevinkt,Eerder interessant,Eerder goed,Hoe ver mogen risico’s gaan,niet aangevinkt,Eerder interessant,Onderzoek over nadelige gevolgen is nodig,niet aangevinkt,916,Man,1942,77,75+,55+,3001,Leuven,Leuven,Vlaams-Brabant,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Leuven,verstedelijkt,steden,Kernstad,steden Vlaanderen (VCF),Leuven kernstad,ROB TV,Academische master (universitair onderwijs),Hoger onderwijs,Hoger onderwijs,(Brug)gepensioneerd,3,1-4,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,CD&V,CD&V,Centrum,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Dagelijks,Dagelijks,Nooit,Nooit,Nooit,Minstens maandelijks,Minder dan maandelijks,Minstens wekelijks,Dagelijks,Dagelijks,Nooit,Nooit,Minstens maandelijks,Minstens maandelijks,Nooit,Dagelijks,Minstens wekelijks,Minstens maandelijks,Dagelijks,Dagelijks,Nooit,Minstens wekelijks,Nooit,Minstens maandelijks,Dagelijks,Nooit,Dagelijks,Dagelijks,Dagelijks,Dagelijks,Minder dan maandelijks,Minstens wekelijks,Dagelijks,Rest,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Nooit,Minder dan wekelijks,Nooit,Een paar keer per week,Een paar keer per week,Nooit,Minder dan wekelijks,Een paar keer per week,Nooit,Nooit,Nooit,Nooit,Nooit,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,0.4333712273835059,Interessant,Interessant,Goed,Goed,Interessant
277,Heel interessant,Wat met de olieprijzen?,niet aangevinkt,Heel interessant,Heel goed,,Aangevinkt,Eerder interessant,,Aangevinkt,306,Man,1944,75,75+,55+,2290,Vorselaar,Turnhout,Antwerpen,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Antwerpen,landelijk,landelijk,Buitenwijk,landelijk Vlaanderen (CRF),Antwerpen slaapstad,RTV Kempen,Professionele bachelor (hoger onderwijs korte type),Hoger onderwijs,Hoger onderwijs,(Brug)gepensioneerd,3,1-4,Ik ben getrouwd,Partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,N-VA,N-VA,Rechts,Heel erg geïnteresseerd,Interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Minstens maandelijks,Nooit,Nooit,Minstens maandelijks,Minstens maandelijks,Nooit,Nooit,Nooit,Nooit,Dagelijks,Nooit,Dagelijks,Dagelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Dagelijks,Rest,Minstens maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minstens maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,0.45697371150924737,Interessant,Interessant,Goed,Goed,Interessant
218,Heel interessant,"Aanslag werd opgeeist maar USA wijst dit van de hand en duidt een ander land als agressor aan. Waarom???
En waarom wordt Saudi Arabië, waar mensenrechten een lachertje zijn, steeds gesteund.",niet aangevinkt,Weet niet/geen mening,Eerder goed,,Aangevinkt,Eerder interessant,Waarom verbiedt men tabak en aanverwanten niet zoals drugs?  Gezond is één en ander zeker niet maar toelaten en de verpakking schrikwekkend maken is volgens mij een echte tjevenstreek;,niet aangevinkt,237,Man,1942,77,75+,55+,2950,Kapellen (Antw.),Antwerpen,Antwerpen,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Antwerpen,verstedelijkt,5 grote centra,Randstad,Antwerpen (GCA ),Antwerpen randstad,ATV,Academische master (universitair onderwijs),Hoger onderwijs,Hoger onderwijs,(Brug)gepensioneerd,3,1-4,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,N-VA,N-VA,Rechts,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Nooit,Minstens maandelijks,Dagelijks,Nooit,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Nooit,Minstens wekelijks,Minstens wekelijks,Nooit,Nooit,Minstens maandelijks,Nooit,Nooit,Nooit,Minder dan maandelijks,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Nooit,Minstens wekelijks,Minstens maandelijks,Minstens wekelijks,Minstens wekelijks,Nooit,Dagelijks,Minstens wekelijks,Rest,Minstens wekelijks,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Een paar keer per dag,Nooit,Minstens maandelijks,Minstens maandelijks,Nooit,Nooit,Eerder wel belangrijk,Eerder niet belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,0.45697371150924737,Interessant,Geen mening,Goed,Goed,Interessant
505,Weet niet/geen mening,,Aangevinkt,Eerder interessant,Eerder goed,Geen idee. Gezien mijn leeftijd heb ik weinig contact nog met kinderen.,niet aangevinkt,Eerder niet interessant,geen,niet aangevinkt,549,Man,1943,76,75+,55+,9000,Gent,Gent,Oost-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,Oost-Vlaanderen,verstedelijkt,5 grote centra,Kernstad,Gent (GCG),Gent kernstad,AVS,Professionele bachelor (hoger onderwijs korte type),Hoger onderwijs,Hoger onderwijs,(Brug)gepensioneerd,3,1-4,Ik heb geen partner en ben alleenstaand,Geen partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Sp.a,Sp.a,Links,Eerder wel geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Dagelijks,Nooit,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Nooit,Nooit,Minder dan maandelijks,Nooit,Dagelijks,Minstens wekelijks,Minstens maandelijks,Minstens maandelijks,Nooit,Minder dan maandelijks,Dagelijks,VRT,Minder dan maandelijks,Minstens maandelijks,Minder dan maandelijks,Nooit,Minder dan wekelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Eerder wel belangrijk,Helemaal niet belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder niet belangrijk,0.5607182912831926,Geen mening,Interessant,Goed,Goed,Niet interessant
588,Heel interessant,"Wie spreekt de zogezegde waarheid ? Wie heeft er belang bij om de prijzen te doen stijgen ? Klaar voor wereld oorlog 3 ? Wanneer stopt dit godsdienstig fanatisme tussen sjiïeten en soenieten , gebaseerd op een reeds lang
en nutteloos interpreteren van de",niet aangevinkt,Eerder interessant,Heel goed,"Waarom moet tegenwoordig alles ingewikkeld worden in een cocoon waar je zelf geen eigen initiatief moogt nemen
als kind ?",niet aangevinkt,Eerder interessant,"Wie bepaalt de schadelijkheid ?Wie heeft baat bij de toch toelaatbare soorten sigaretten , als men  toch weet dat het zeer schadelijk is ?Zonder sigaret geen taksen voor de staat , dus maar reclame maken door het te ver-
ketteren maar toch taksen innen !",niet aangevinkt,639,Man,1944,75,75+,55+,9450,Haaltert,Aalst,Oost-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,Oost-Vlaanderen,landelijk,landelijk,Buitenwijk,landelijk Vlaanderen (CRF),Brussel slaapstad,TV Oost,Academische bachelor (hoger onderwijs lange type of univ. kandidatuur),Hoger onderwijs,Hoger onderwijs,(Brug)gepensioneerd,3,1-4,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Nee,Duitsland,"Ja, zowel mijn vader als moeder",Oekraïne,Oekraïne,Wel,Vlaams Belang,Vlaams Belang,Rechts,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Dagelijks,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Nooit,Minstens wekelijks,Dagelijks,Minstens wekelijks,Minder dan maandelijks,Minstens wekelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Minder dan maandelijks,Dagelijks,Dagelijks,Nooit,Nooit,Minstens wekelijks,Nooit,Minstens wekelijks,Nooit,Dagelijks,Dagelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Minder dan maandelijks,Dagelijks,VRT,Dagelijks,Minstens wekelijks,Nooit,Nooit,Minder dan wekelijks,Nooit,Nooit,Nooit,Een paar keer per week,Nooit,Een paar keer per week,Nooit,Minstens wekelijks,Minstens maandelijks,Nooit,Nooit,Heel erg belangrijk,Eerder niet belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,1.1555441696770001,Interessant,Interessant,Goed,Goed,Interessant
19,Heel interessant,"wie zit er werkelijk achter die aanval.

dat zal misschien de alternatieve energie versnellen ???",niet aangevinkt,Heel interessant,Eerder niet goed,als groot-ouder al veel meegemaakt met kinderen - wat is dan wel de juiste aanpak ????,niet aangevinkt,Heel interessant,waarom niet elke vorm van verslaving afkeuren - geldwinnen op de kap van de zwakkeren zeker.,niet aangevinkt,21,Vrouw,1942,77,75+,55+,8560,Wevelgem,Kortrijk,West-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,West-Vlaanderen,landelijk,kleine lokaliteiten,Slaapstad,kleine lokaliteiten Vlaanderen (PLF),Kortrijk buitenwijk,WTV,Lager middelbaar onderwijs (enkel 3 eerste jaren voltooid),Hoogstens lager secundair,Hoogstens hoger secundair,(Brug)gepensioneerd,6,5-8,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,CD&V,CD&V,Centrum,Eerder wel geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Nooit,Minder dan maandelijks,Dagelijks,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Minstens wekelijks,Nooit,Minstens wekelijks,Nooit,Nooit,Minstens maandelijks,Dagelijks,Nooit,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Dagelijks,Minstens wekelijks,Minder dan maandelijks,Minstens maandelijks,Minstens wekelijks,Nooit,Dagelijks,VRT,Minstens maandelijks,Minder dan maandelijks,Nooit,Minstens wekelijks,De hele dag door,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Nooit,Nooit,Nooit,Eerder wel belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder niet belangrijk,Heel erg belangrijk,Eerder wel belangrijk,2.6642736250172327,Interessant,Interessant,Niet goed,Niet goed,Interessant
